# log(age) Mini Mact logl logt logg Composition Phase
    8.95    1.95600000   1.9560   1.7958   4.0104   3.9720   0.0000   0.0000
    8.95    1.95700000   1.9570   1.7996   4.0088   3.9620   0.0000   0.0000
    8.95    1.95800000   1.9580   1.8033   4.0075   3.9530   0.0000   0.0000
    8.95    1.95800000   1.9580   1.8069   4.0061   3.9430   0.0000   0.0000
    8.95    1.95900000   1.9590   1.8106   4.0044   3.9320   0.0000   0.0000
    8.95    1.96000000   1.9600   1.8143   4.0025   3.9210   0.0000   0.0000
    8.95    1.96100000   1.9610   1.8180   4.0012   3.9120   0.0000   0.0000
    8.95    1.96200000   1.9620   1.8217   3.9990   3.8990   0.0000   0.0000
    8.95    1.96200000   1.9620   1.8255   3.9970   3.8870   0.0000   0.0000
    8.95    1.96300000   1.9630   1.8292   3.9948   3.8740   0.0000   0.0000
    8.95    1.96400000   1.9640   1.8330   3.9919   3.8580   0.0000   0.0000
    8.95    1.96500000   1.9650   1.8367   3.9893   3.8440   0.0000   0.0000
    8.95    1.96600000   1.9660   1.8405   3.9858   3.8250   0.0000   0.0000
    8.95    1.96700000   1.9670   1.8442   3.9823   3.8070   0.0000   0.0000
    8.95    1.96700000   1.9670   1.8479   3.9779   3.7850   0.0000   0.0000
    8.95    1.96800000   1.9680   1.8515   3.9734   3.7630   0.0000   0.0000
    8.95    1.96900000   1.9690   1.8549   3.9678   3.7360   0.0000   0.0000
    8.95    1.97000000   1.9700   1.8581   3.9615   3.7070   0.0000   0.0000
    8.95    1.97100000   1.9710   1.8610   3.9534   3.6710   0.0000   0.0000
    8.95    1.97100000   1.9710   1.8634   3.9439   3.6290   0.0000   0.0000
    8.95    1.97200000   1.9720   1.8650   3.9325   3.5800   0.0000   0.0000
    8.95    1.97300000   1.9730   1.8653   3.9174   3.5180   0.0000   0.0000
    8.95    1.97400000   1.9740   1.8638   3.8993   3.4450   0.0000   0.0000
    8.95    1.97500000   1.9750   1.8591   3.8771   3.3590   0.0000   0.0000
    8.95    1.97600000   1.9760   1.8492   3.8469   3.2450   0.0000   0.0000
    8.95    1.97600000   1.9760   1.8295   3.8075   3.1030   0.0000   0.0000
    8.95    1.97700000   1.9770   1.7915   3.7713   2.9900   0.0000   0.0000
    8.95    1.97800000   1.9780   1.7180   3.7487   2.9680   0.0000   0.0000
    8.95    1.97900000   1.9790   1.6527   3.7324   2.9660   0.0000   0.0000
    8.95    1.98000000   1.9800   1.6793   3.7227   2.9000   0.0000   0.0000
    8.95    1.98100000   1.9800   1.7260   3.7170   2.8300   0.0000   0.0000
    8.95    1.98100000   1.9810   1.7766   3.7130   2.7640   0.0000   0.0000
    8.95    1.98200000   1.9820   1.8250   3.7097   2.7020   0.0000   0.0000
    8.95    1.98300000   1.9830   1.8705   3.7069   2.6460   0.0000   0.0000
    8.95    1.98400000   1.9830   1.9130   3.7046   2.5940   0.0000   0.0000
    8.95    1.98500000   1.9840   1.9482   3.7028   2.5520   0.0000   0.0000
    8.95    1.98500000   1.9850   1.9796   3.7011   2.5140   0.0000   0.0000
    8.95    1.98600000   1.9860   2.0239   3.6986   2.4600   0.0000   0.0000
    8.95    1.98700000   1.9860   2.0829   3.6950   2.3860   0.0000   0.0000
    8.95    1.98800000   1.9870   2.1320   3.6909   2.3210   0.0000   0.0000
    8.95    1.98900000   1.9870   2.1803   3.6878   2.2600   0.0000   0.0000
    8.95    1.99000000   1.9880   2.2295   3.6848   2.1990   0.0000   0.0000
    8.95    1.99000000   1.9880   2.2794   3.6819   2.1380   0.0000   0.0000
    8.95    1.99100000   1.9890   2.3317   3.6787   2.0730   0.0000   0.0000
    8.95    1.99200000   1.9890   2.3858   3.6749   2.0040   0.0000   0.0000
    8.95    1.99300000   1.9890   2.4377   3.6710   1.9360   0.0000   0.0000
    8.95    1.99400000   1.9890   2.4866   3.6669   1.8710   0.0000   0.0000
    8.95    1.99500000   1.9880   2.5159   3.6651   1.8340   0.0000   0.0000
    8.95    1.99500000   1.9880   2.4719   3.6684   1.8910   0.0000   0.0000
    8.95    1.99600000   1.9890   1.7487   3.7269   2.8500   0.0000   0.0000
    8.95    1.99700000   1.9900   1.7567   3.7242   2.8310   0.0000   0.0000
    8.95    1.99800000   1.9910   1.7509   3.7259   2.8440   0.0000   0.0000
    8.95    1.99900000   1.9920   1.7485   3.7265   2.8490   0.0000   0.0000
    8.95    2.00000000   1.9930   1.7467   3.7273   2.8540   0.0000   0.0000
    8.95    2.00000000   1.9940   1.7468   3.7275   2.8550   0.0000   0.0000
    8.95    2.00100000   1.9940   1.7493   3.7276   2.8530   0.0000   0.0000
    8.95    2.00200000   1.9950   1.7519   3.7276   2.8510   0.0000   0.0000
    8.95    2.00300000   1.9960   1.7547   3.7278   2.8490   0.0000   0.0000
    8.95    2.00400000   1.9970   1.7572   3.7279   2.8470   0.0000   0.0000
    8.95    2.00500000   1.9970   1.7601   3.7280   2.8450   0.0000   0.0000
    8.95    2.00500000   1.9980   1.7630   3.7281   2.8430   0.0000   0.0000
    8.95    2.00600000   1.9990   1.7660   3.7283   2.8410   0.0000   0.0000
    8.95    2.00700000   2.0000   1.7690   3.7285   2.8380   0.0000   0.0000
    8.95    2.00800000   2.0010   1.7719   3.7286   2.8360   0.0000   0.0000
    8.95    2.00900000   2.0010   1.7752   3.7288   2.8340   0.0000   0.0000
    8.95    2.01000000   2.0020   1.7783   3.7290   2.8320   0.0000   0.0000
    8.95    2.01100000   2.0030   1.7811   3.7291   2.8290   0.0000   0.0000
    8.95    2.01100000   2.0040   1.7840   3.7292   2.8270   0.0000   0.0000
    8.95    2.01200000   2.0050   1.7871   3.7293   2.8250   0.0000   0.0000
    8.95    2.01300000   2.0050   1.7901   3.7295   2.8220   0.0000   0.0000
    8.95    2.01400000   2.0060   1.7938   3.7297   2.8200   0.0000   0.0000
    8.95    2.01500000   2.0070   1.7969   3.7301   2.8180   0.0000   0.0000
    8.95    2.02100000   2.0130   1.8223   3.7309   2.7980   0.0000   0.0000
    8.95    2.07300000   2.0590   2.0300   3.7315   2.6030   0.0000   0.0000
    8.95    2.12500000   2.1000   2.2386   3.7076   2.3060   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    9.00    0.80000000   0.8000  -0.2978   3.7639   4.6470   0.0000   0.0000
    9.00    0.88400000   0.8840  -0.0833   3.7904   4.5830   0.0000   0.0000
    9.00    0.97800000   0.9780   0.1342   3.8144   4.5050   0.0000   0.0000
    9.00    1.08100000   1.0810   0.3537   3.8409   4.4350   0.0000   0.0000
    9.00    1.19400000   1.1940   0.5455   3.8710   4.4070   0.0000   0.0000
    9.00    1.32000000   1.3200   0.7519   3.9087   4.3950   0.0000   0.0000
    9.00    1.46000000   1.4600   0.9733   3.9457   4.3650   0.0000   0.0000
    9.00    1.61300000   1.6130   1.2096   3.9748   4.2990   0.0000   0.0000
    9.00    1.78300000   1.7830   1.4723   3.9837   4.1420   0.0000   0.0000
    9.00    1.85600000   1.8560   1.5947   3.9730   3.9980   0.0000   0.0000
    9.00    1.85700000   1.8570   1.5963   3.9730   3.9960   0.0000   0.0000
    9.00    1.85800000   1.8580   1.5978   3.9730   3.9950   0.0000   0.0000
    9.00    1.85900000   1.8590   1.5994   3.9730   3.9940   0.0000   0.0000
    9.00    1.86000000   1.8600   1.6010   3.9731   3.9930   0.0000   0.0000
    9.00    1.86000000   1.8600   1.6026   3.9732   3.9920   0.0000   0.0000
    9.00    1.86100000   1.8610   1.6042   3.9733   3.9910   0.0000   0.0000
    9.00    1.86200000   1.8620   1.6060   3.9734   3.9900   0.0000   0.0000
    9.00    1.86300000   1.8630   1.6077   3.9736   3.9890   0.0000   0.0000
    9.00    1.86300000   1.8630   1.6095   3.9739   3.9890   0.0000   0.0000
    9.00    1.86400000   1.8640   1.6113   3.9742   3.9880   0.0000   0.0000
    9.00    1.86500000   1.8650   1.6132   3.9745   3.9880   0.0000   0.0000
    9.00    1.86600000   1.8660   1.6153   3.9750   3.9880   0.0000   0.0000
    9.00    1.86700000   1.8670   1.6174   3.9756   3.9890   0.0000   0.0000
    9.00    1.86700000   1.8670   1.6198   3.9763   3.9900   0.0000   0.0000
    9.00    1.86800000   1.8680   1.6221   3.9772   3.9910   0.0000   0.0000
    9.00    1.86900000   1.8690   1.6247   3.9782   3.9930   0.0000   0.0000
    9.00    1.87000000   1.8700   1.6277   3.9795   3.9960   0.0000   0.0000
    9.00    1.87000000   1.8700   1.6309   3.9812   4.0000   0.0000   0.0000
    9.00    1.87100000   1.8710   1.6347   3.9833   4.0050   0.0000   0.0000
    9.00    1.87200000   1.8720   1.6393   3.9860   4.0120   0.0000   0.0000
    9.00    1.87300000   1.8730   1.6452   3.9898   4.0220   0.0000   0.0000
    9.00    1.87400000   1.8740   1.6544   3.9957   4.0380   0.0000   0.0000
    9.00    1.87400000   1.8740   1.6712   4.0055   4.0620   0.0000   0.0000
    9.00    1.87500000   1.8750   1.6959   4.0129   4.0680   0.0000   0.0000
    9.00    1.87600000   1.8760   1.7131   4.0033   4.0100   0.0000   0.0000
    9.00    1.87700000   1.8770   1.7187   4.0013   3.9960   0.0000   0.0000
    9.00    1.87700000   1.8770   1.7224   4.0001   3.9880   0.0000   0.0000
    9.00    1.87800000   1.8780   1.7259   3.9992   3.9800   0.0000   0.0000
    9.00    1.87900000   1.8790   1.7295   3.9979   3.9710   0.0000   0.0000
    9.00    1.88000000   1.8800   1.7331   3.9966   3.9620   0.0000   0.0000
    9.00    1.88100000   1.8810   1.7365   3.9954   3.9540   0.0000   0.0000
    9.00    1.88100000   1.8810   1.7401   3.9939   3.9440   0.0000   0.0000
    9.00    1.88200000   1.8820   1.7435   3.9924   3.9350   0.0000   0.0000
    9.00    1.88300000   1.8830   1.7471   3.9910   3.9250   0.0000   0.0000
    9.00    1.88400000   1.8840   1.7507   3.9894   3.9150   0.0000   0.0000
    9.00    1.88500000   1.8850   1.7543   3.9873   3.9030   0.0000   0.0000
    9.00    1.88500000   1.8850   1.7578   3.9858   3.8930   0.0000   0.0000
    9.00    1.88600000   1.8860   1.7614   3.9835   3.8790   0.0000   0.0000
    9.00    1.88700000   1.8870   1.7651   3.9809   3.8650   0.0000   0.0000
    9.00    1.88800000   1.8880   1.7687   3.9785   3.8520   0.0000   0.0000
    9.00    1.88800000   1.8880   1.7723   3.9754   3.8350   0.0000   0.0000
    9.00    1.88900000   1.8890   1.7759   3.9720   3.8180   0.0000   0.0000
    9.00    1.89000000   1.8900   1.7795   3.9685   3.7990   0.0000   0.0000
    9.00    1.89100000   1.8910   1.7830   3.9641   3.7780   0.0000   0.0000
    9.00    1.89200000   1.8920   1.7864   3.9597   3.7560   0.0000   0.0000
    9.00    1.89200000   1.8920   1.7897   3.9542   3.7300   0.0000   0.0000
    9.00    1.89300000   1.8930   1.7927   3.9475   3.6990   0.0000   0.0000
    9.00    1.89400000   1.8940   1.7955   3.9401   3.6660   0.0000   0.0000
    9.00    1.89500000   1.8950   1.7977   3.9303   3.6230   0.0000   0.0000
    9.00    1.89600000   1.8960   1.7991   3.9192   3.5760   0.0000   0.0000
    9.00    1.89600000   1.8960   1.7993   3.9052   3.5180   0.0000   0.0000
    9.00    1.89700000   1.8970   1.7979   3.8880   3.4490   0.0000   0.0000
    9.00    1.89800000   1.8980   1.7935   3.8669   3.3660   0.0000   0.0000
    9.00    1.89900000   1.8990   1.7842   3.8392   3.2620   0.0000   0.0000
    9.00    1.90000000   1.9000   1.7667   3.8068   3.1460   0.0000   0.0000
    9.00    1.90000000   1.9000   1.7351   3.7754   3.0460   0.0000   0.0000
    9.00    1.90100000   1.9010   1.6780   3.7544   3.0150   0.0000   0.0000
    9.00    1.90200000   1.9020   1.6039   3.7382   3.0210   0.0000   0.0000
    9.00    1.90300000   1.9030   1.6005   3.7277   2.9820   0.0000   0.0000
    9.00    1.90400000   1.9030   1.6324   3.7210   2.9230   0.0000   0.0000
    9.00    1.90400000   1.9040   1.6749   3.7173   2.8660   0.0000   0.0000
    9.00    1.90500000   1.9050   1.7174   3.7141   2.8110   0.0000   0.0000
    9.00    1.90600000   1.9060   1.7585   3.7113   2.7590   0.0000   0.0000
    9.00    1.90700000   1.9060   1.7966   3.7090   2.7110   0.0000   0.0000
    9.00    1.90700000   1.9070   1.8363   3.7066   2.6620   0.0000   0.0000
    9.00    1.90800000   1.9080   1.8730   3.7048   2.6180   0.0000   0.0000
    9.00    1.90900000   1.9080   1.9060   3.7030   2.5780   0.0000   0.0000
    9.00    1.91000000   1.9090   1.9373   3.7013   2.5400   0.0000   0.0000
    9.00    1.91100000   1.9100   1.9688   3.6995   2.5020   0.0000   0.0000
    9.00    1.91100000   1.9100   2.0200   3.6968   2.4400   0.0000   0.0000
    9.00    1.91200000   1.9110   2.0673   3.6935   2.3790   0.0000   0.0000
    9.00    1.91300000   1.9110   2.1115   3.6900   2.3210   0.0000   0.0000
    9.00    1.91400000   1.9120   2.1545   3.6870   2.2660   0.0000   0.0000
    9.00    1.91500000   1.9120   2.1980   3.6848   2.2140   0.0000   0.0000
    9.00    1.91500000   1.9120   2.2321   3.6826   2.1710   0.0000   0.0000
    9.00    1.91600000   1.9130   2.2666   3.6806   2.1290   0.0000   0.0000
    9.00    1.91700000   1.9130   2.3103   3.6779   2.0740   0.0000   0.0000
    9.00    1.91800000   1.9130   2.3663   3.6741   2.0030   0.0000   0.0000
    9.00    1.91900000   1.9130   2.4276   3.6697   1.9240   0.0000   0.0000
    9.00    1.91900000   1.9120   2.4928   3.6648   1.8390   0.0000   0.0000
    9.00    1.92000000   1.9100   2.5666   3.6587   1.7400   0.0000   0.0000
    9.00    1.92100000   1.9040   2.6458   3.6527   1.6360   0.0000   0.0000
    9.00    1.92200000   1.9000   2.6551   3.6520   1.6230   0.0000   0.0000
    9.00    1.92300000   1.9010   2.0941   3.6966   2.3630   0.0000   0.0000
    9.00    1.92300000   1.9020   2.1005   3.6958   2.3530   0.0000   0.0000
    9.00    1.92400000   1.9020   2.0967   3.6966   2.3610   0.0000   0.0000
    9.00    1.92500000   1.9030   2.0949   3.6974   2.3660   0.0000   0.0000
    9.00    1.92600000   1.9040   2.0929   3.6978   2.3700   0.0000   0.0000
    9.00    1.92700000   1.9050   2.0910   3.6982   2.3740   0.0000   0.0000
    9.00    1.92700000   1.9060   2.0893   3.6987   2.3780   0.0000   0.0000
    9.00    1.92800000   1.9070   2.0878   3.6992   2.3810   0.0000   0.0000
    9.00    1.92900000   1.9080   2.0862   3.6996   2.3850   0.0000   0.0000
    9.00    1.93000000   1.9090   2.0847   3.7000   2.3880   0.0000   0.0000
    9.00    1.93100000   1.9100   2.0831   3.7005   2.3920   0.0000   0.0000
    9.00    1.93200000   1.9110   2.0816   3.7009   2.3950   0.0000   0.0000
    9.00    1.93200000   1.9110   2.0800   3.7013   2.3980   0.0000   0.0000
    9.00    1.93300000   1.9120   2.0786   3.7017   2.4020   0.0000   0.0000
    9.00    1.93400000   1.9130   2.0775   3.7021   2.4050   0.0000   0.0000
    9.00    1.93500000   1.9140   2.0761   3.7026   2.4080   0.0000   0.0000
    9.00    1.93600000   1.9150   2.0748   3.7030   2.4110   0.0000   0.0000
    9.00    1.93600000   1.9160   2.0737   3.7035   2.4150   0.0000   0.0000
    9.00    1.93700000   1.9170   2.0726   3.7039   2.4180   0.0000   0.0000
    9.00    1.93800000   1.9180   2.0712   3.7042   2.4200   0.0000   0.0000
    9.00    1.93900000   1.9190   2.0698   3.7045   2.4230   0.0000   0.0000
    9.00    1.94000000   1.9200   2.0685   3.7047   2.4260   0.0000   0.0000
    9.00    1.94000000   1.9210   2.0671   3.7050   2.4280   0.0000   0.0000
    9.00    1.97100000   1.9550   2.0294   3.7173   2.5240   0.0000   0.0000
    9.00    2.02100000   2.0020   2.1061   3.7240   2.4850   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    9.05    0.80000000   0.8000  -0.2971   3.7636   4.6460   0.0000   0.0000
    9.05    0.88400000   0.8840  -0.0813   3.7902   4.5800   0.0000   0.0000
    9.05    0.97800000   0.9780   0.1383   3.8143   4.5000   0.0000   0.0000
    9.05    1.08100000   1.0810   0.3605   3.8408   4.4270   0.0000   0.0000
    9.05    1.19400000   1.1940   0.5555   3.8712   4.3980   0.0000   0.0000
    9.05    1.32000000   1.3200   0.7658   3.9085   4.3800   0.0000   0.0000
    9.05    1.46000000   1.4600   0.9936   3.9434   4.3350   0.0000   0.0000
    9.05    1.61300000   1.6130   1.2406   3.9670   4.2370   0.0000   0.0000
    9.05    1.78300000   1.7830   1.5245   3.9616   4.0050   0.0000   0.0000
    9.05    1.78300000   1.7830   1.5261   3.9616   4.0040   0.0000   0.0000
    9.05    1.78400000   1.7840   1.5276   3.9616   4.0030   0.0000   0.0000
    9.05    1.78500000   1.7850   1.5292   3.9617   4.0020   0.0000   0.0000
    9.05    1.78600000   1.7860   1.5308   3.9617   4.0010   0.0000   0.0000
    9.05    1.78600000   1.7860   1.5324   3.9618   4.0000   0.0000   0.0000
    9.05    1.78700000   1.7870   1.5340   3.9619   3.9990   0.0000   0.0000
    9.05    1.78800000   1.7880   1.5358   3.9621   3.9980   0.0000   0.0000
    9.05    1.78900000   1.7890   1.5375   3.9623   3.9970   0.0000   0.0000
    9.05    1.78900000   1.7890   1.5393   3.9625   3.9970   0.0000   0.0000
    9.05    1.79000000   1.7900   1.5412   3.9628   3.9960   0.0000   0.0000
    9.05    1.79100000   1.7910   1.5431   3.9632   3.9960   0.0000   0.0000
    9.05    1.79200000   1.7920   1.5452   3.9637   3.9960   0.0000   0.0000
    9.05    1.79200000   1.7920   1.5473   3.9643   3.9970   0.0000   0.0000
    9.05    1.79300000   1.7930   1.5497   3.9650   3.9980   0.0000   0.0000
    9.05    1.79400000   1.7940   1.5521   3.9659   3.9990   0.0000   0.0000
    9.05    1.79500000   1.7950   1.5548   3.9670   4.0010   0.0000   0.0000
    9.05    1.79500000   1.7950   1.5579   3.9684   4.0040   0.0000   0.0000
    9.05    1.79600000   1.7960   1.5613   3.9700   4.0080   0.0000   0.0000
    9.05    1.79700000   1.7970   1.5653   3.9723   4.0140   0.0000   0.0000
    9.05    1.79800000   1.7980   1.5701   3.9753   4.0220   0.0000   0.0000
    9.05    1.79800000   1.7980   1.5766   3.9794   4.0320   0.0000   0.0000
    9.05    1.79900000   1.7990   1.5873   3.9859   4.0490   0.0000   0.0000
    9.05    1.80000000   1.8000   1.6079   3.9973   4.0760   0.0000   0.0000
    9.05    1.80100000   1.8010   1.6306   3.9979   4.0560   0.0000   0.0000
    9.05    1.80100000   1.8010   1.6448   3.9915   4.0140   0.0000   0.0000
    9.05    1.80200000   1.8020   1.6493   3.9899   4.0030   0.0000   0.0000
    9.05    1.80300000   1.8030   1.6526   3.9889   3.9950   0.0000   0.0000
    9.05    1.80400000   1.8040   1.6561   3.9881   3.9890   0.0000   0.0000
    9.05    1.80400000   1.8040   1.6595   3.9868   3.9800   0.0000   0.0000
    9.05    1.80500000   1.8050   1.6629   3.9857   3.9720   0.0000   0.0000
    9.05    1.80600000   1.8060   1.6663   3.9846   3.9640   0.0000   0.0000
    9.05    1.80700000   1.8070   1.6696   3.9832   3.9550   0.0000   0.0000
    9.05    1.80700000   1.8070   1.6730   3.9821   3.9470   0.0000   0.0000
    9.05    1.80800000   1.8080   1.6764   3.9805   3.9370   0.0000   0.0000
    9.05    1.80900000   1.8090   1.6797   3.9793   3.9290   0.0000   0.0000
    9.05    1.81000000   1.8100   1.6833   3.9777   3.9190   0.0000   0.0000
    9.05    1.81000000   1.8100   1.6867   3.9758   3.9070   0.0000   0.0000
    9.05    1.81100000   1.8110   1.6902   3.9745   3.8980   0.0000   0.0000
    9.05    1.81200000   1.8120   1.6936   3.9722   3.8850   0.0000   0.0000
    9.05    1.81300000   1.8130   1.6971   3.9700   3.8730   0.0000   0.0000
    9.05    1.81400000   1.8140   1.7007   3.9677   3.8590   0.0000   0.0000
    9.05    1.81400000   1.8140   1.7041   3.9650   3.8450   0.0000   0.0000
    9.05    1.81500000   1.8150   1.7077   3.9618   3.8280   0.0000   0.0000
    9.05    1.81600000   1.8160   1.7112   3.9589   3.8120   0.0000   0.0000
    9.05    1.81700000   1.8170   1.7146   3.9549   3.7930   0.0000   0.0000
    9.05    1.81700000   1.8170   1.7180   3.9511   3.7730   0.0000   0.0000
    9.05    1.81800000   1.8180   1.7212   3.9462   3.7500   0.0000   0.0000
    9.05    1.81900000   1.8190   1.7244   3.9407   3.7240   0.0000   0.0000
    9.05    1.82000000   1.8200   1.7273   3.9343   3.6940   0.0000   0.0000
    9.05    1.82000000   1.8200   1.7299   3.9267   3.6610   0.0000   0.0000
    9.05    1.82100000   1.8210   1.7320   3.9173   3.6200   0.0000   0.0000
    9.05    1.82200000   1.8220   1.7333   3.9064   3.5730   0.0000   0.0000
    9.05    1.82300000   1.8230   1.7334   3.8932   3.5190   0.0000   0.0000
    9.05    1.82300000   1.8230   1.7320   3.8768   3.4530   0.0000   0.0000
    9.05    1.82400000   1.8240   1.7278   3.8566   3.3740   0.0000   0.0000
    9.05    1.82500000   1.8250   1.7192   3.8310   3.2770   0.0000   0.0000
    9.05    1.82600000   1.8260   1.7037   3.8037   3.1790   0.0000   0.0000
    9.05    1.82600000   1.8260   1.6765   3.7772   3.0950   0.0000   0.0000
    9.05    1.82700000   1.8270   1.6287   3.7582   3.0630   0.0000   0.0000
    9.05    1.82800000   1.8280   1.5633   3.7426   3.0630   0.0000   0.0000
    9.05    1.82900000   1.8290   1.5276   3.7312   3.0520   0.0000   0.0000
    9.05    1.82900000   1.8290   1.5540   3.7254   3.0020   0.0000   0.0000
    9.05    1.83000000   1.8300   1.5851   3.7207   2.9520   0.0000   0.0000
    9.05    1.83100000   1.8310   1.6227   3.7179   2.9030   0.0000   0.0000
    9.05    1.83200000   1.8320   1.6593   3.7152   2.8560   0.0000   0.0000
    9.05    1.83300000   1.8320   1.6953   3.7127   2.8100   0.0000   0.0000
    9.05    1.83300000   1.8330   1.7278   3.7109   2.7710   0.0000   0.0000
    9.05    1.83400000   1.8340   1.7628   3.7088   2.7270   0.0000   0.0000
    9.05    1.83500000   1.8340   1.7987   3.7066   2.6830   0.0000   0.0000
    9.05    1.83600000   1.8350   1.8319   3.7050   2.6430   0.0000   0.0000
    9.05    1.83600000   1.8360   1.8638   3.7032   2.6040   0.0000   0.0000
    9.05    1.83700000   1.8360   1.8950   3.7014   2.5660   0.0000   0.0000
    9.05    1.83800000   1.8370   1.9261   3.6998   2.5290   0.0000   0.0000
    9.05    1.83900000   1.8370   1.9647   3.6977   2.4820   0.0000   0.0000
    9.05    1.83900000   1.8380   2.0073   3.6952   2.4290   0.0000   0.0000
    9.05    1.84000000   1.8390   2.0495   3.6922   2.3750   0.0000   0.0000
    9.05    1.84100000   1.8390   2.0909   3.6890   2.3210   0.0000   0.0000
    9.05    1.84200000   1.8390   2.1319   3.6862   2.2690   0.0000   0.0000
    9.05    1.84300000   1.8400   2.1721   3.6841   2.2200   0.0000   0.0000
    9.05    1.84300000   1.8400   2.2124   3.6820   2.1720   0.0000   0.0000
    9.05    1.84400000   1.8400   2.2330   3.6806   2.1450   0.0000   0.0000
    9.05    1.84500000   1.8400   2.2569   3.6791   2.1160   0.0000   0.0000
    9.05    1.84600000   1.8400   2.2878   3.6773   2.0780   0.0000   0.0000
    9.05    1.84600000   1.8400   2.3440   3.6733   2.0050   0.0000   0.0000
    9.05    1.84700000   1.8400   2.4071   3.6689   1.9250   0.0000   0.0000
    9.05    1.84800000   1.8390   2.4760   3.6641   1.8360   0.0000   0.0000
    9.05    1.84900000   1.8380   2.5511   3.6585   1.7380   0.0000   0.0000
    9.05    1.84900000   1.8340   2.6440   3.6508   1.6140   0.0000   0.0000
    9.05    1.85000000   1.8260   2.7539   3.6422   1.4670   0.0000   0.0000
    9.05    1.85100000   1.8170   2.8335   3.6360   1.3610   0.0000   0.0000
    9.05    1.85200000   1.8160   2.4454   3.6663   1.8700   0.0000   0.0000
    9.05    1.85300000   1.8170   2.4450   3.6668   1.8730   0.0000   0.0000
    9.05    1.85300000   1.8180   2.4430   3.6675   1.8780   0.0000   0.0000
    9.05    1.85400000   1.8190   2.4409   3.6679   1.8820   0.0000   0.0000
    9.05    1.85500000   1.8200   2.4394   3.6684   1.8860   0.0000   0.0000
    9.05    1.85600000   1.8210   2.4379   3.6688   1.8890   0.0000   0.0000
    9.05    1.85600000   1.8210   2.4363   3.6693   1.8930   0.0000   0.0000
    9.05    1.85700000   1.8220   2.4348   3.6697   1.8960   0.0000   0.0000
    9.05    1.85800000   1.8230   2.4332   3.6701   1.9000   0.0000   0.0000
    9.05    1.85900000   1.8240   2.4318   3.6705   1.9030   0.0000   0.0000
    9.05    1.86000000   1.8250   2.4306   3.6710   1.9060   0.0000   0.0000
    9.05    1.86000000   1.8260   2.4293   3.6714   1.9090   0.0000   0.0000
    9.05    1.86100000   1.8270   2.4281   3.6718   1.9130   0.0000   0.0000
    9.05    1.86200000   1.8270   2.4268   3.6722   1.9150   0.0000   0.0000
    9.05    1.86300000   1.8280   2.4255   3.6724   1.9180   0.0000   0.0000
    9.05    1.86300000   1.8290   2.4241   3.6727   1.9210   0.0000   0.0000
    9.05    1.86400000   1.8300   2.4228   3.6730   1.9230   0.0000   0.0000
    9.05    1.86500000   1.8310   2.4214   3.6733   1.9260   0.0000   0.0000
    9.05    1.86600000   1.8320   2.4202   3.6736   1.9290   0.0000   0.0000
    9.05    1.86700000   1.8330   2.4190   3.6740   1.9320   0.0000   0.0000
    9.05    1.86700000   1.8330   2.4177   3.6743   1.9340   0.0000   0.0000
    9.05    1.86800000   1.8340   2.4165   3.6747   1.9370   0.0000   0.0000
    9.05    1.86900000   1.8350   2.4154   3.6750   1.9400   0.0000   0.0000
    9.05    1.87000000   1.8360   2.4142   3.6753   1.9430   0.0000   0.0000
    9.05    1.87500000   1.8420   2.4065   3.6774   1.9600   0.0000   0.0000
    9.05    1.92300000   1.8910   2.3694   3.6932   2.0730   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    9.10    0.80000000   0.8000  -0.2962   3.7634   4.6440   0.0000   0.0000
    9.10    0.88400000   0.8840  -0.0789   3.7900   4.5770   0.0000   0.0000
    9.10    0.97800000   0.9780   0.1430   3.8142   4.4950   0.0000   0.0000
    9.10    1.08100000   1.0810   0.3685   3.8407   4.4190   0.0000   0.0000
    9.10    1.19400000   1.1940   0.5671   3.8715   4.3870   0.0000   0.0000
    9.10    1.32000000   1.3200   0.7820   3.9080   4.3610   0.0000   0.0000
    9.10    1.46000000   1.4600   1.0177   3.9394   4.2950   0.0000   0.0000
    9.10    1.61300000   1.6130   1.2780   3.9534   4.1460   0.0000   0.0000
    9.10    1.71200000   1.7120   1.4543   3.9502   4.0130   0.0000   0.0000
    9.10    1.71300000   1.7130   1.4558   3.9502   4.0120   0.0000   0.0000
    9.10    1.71300000   1.7130   1.4574   3.9502   4.0100   0.0000   0.0000
    9.10    1.71400000   1.7140   1.4590   3.9503   4.0090   0.0000   0.0000
    9.10    1.71500000   1.7150   1.4606   3.9504   4.0080   0.0000   0.0000
    9.10    1.71600000   1.7160   1.4621   3.9504   4.0070   0.0000   0.0000
    9.10    1.71600000   1.7160   1.4638   3.9505   4.0060   0.0000   0.0000
    9.10    1.71700000   1.7170   1.4656   3.9507   4.0060   0.0000   0.0000
    9.10    1.71800000   1.7180   1.4672   3.9509   4.0050   0.0000   0.0000
    9.10    1.71800000   1.7180   1.4692   3.9512   4.0040   0.0000   0.0000
    9.10    1.71900000   1.7190   1.4710   3.9515   4.0040   0.0000   0.0000
    9.10    1.72000000   1.7200   1.4730   3.9519   4.0040   0.0000   0.0000
