# log(age) Mini Mact logl logt logg Composition Phase
    8.55    3.29500000   3.2910   2.3523   3.6501   2.1570   0.0000   0.0000
    8.55    3.29700000   3.2920   2.3203   3.6530   2.2000   0.0000   0.0000
    8.55    3.29800000   3.2940   2.2916   3.6555   2.2390   0.0000   0.0000
    8.55    3.30000000   3.2950   2.2654   3.6577   2.2750   0.0000   0.0000
    8.55    3.30200000   3.2970   2.2412   3.6597   2.3070   0.0000   0.0000
    8.55    3.30300000   3.2980   2.2209   3.6619   2.3370   0.0000   0.0000
    8.55    3.30500000   3.3000   2.2031   3.6636   2.3610   0.0000   0.0000
    8.55    3.30600000   3.3010   2.1877   3.6652   2.3830   0.0000   0.0000
    8.55    3.30800000   3.3030   2.1747   3.6669   2.4030   0.0000   0.0000
    8.55    3.31000000   3.3040   2.1637   3.6683   2.4200   0.0000   0.0000
    8.55    3.31800000   3.3120   2.1390   3.6741   2.4690   0.0000   0.0000
    8.55    3.41800000   3.4060   2.2905   3.6771   2.3420   0.0000   0.0000
    8.55    3.52000000   3.4980   2.4548   3.6530   2.0930   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    8.60    0.80000000   0.8000  -0.6617   3.6689   4.6310   0.0000   0.0000
    8.60    0.90100000   0.9010  -0.4177   3.7068   4.5900   0.0000   0.0000
    8.60    1.01400000   1.0140  -0.1686   3.7418   4.5330   0.0000   0.0000
    8.60    1.14200000   1.1420   0.0743   3.7715   4.4600   0.0000   0.0000
    8.60    1.28500000   1.2850   0.3032   3.7959   4.3800   0.0000   0.0000
    8.60    1.44700000   1.4470   0.5532   3.8251   4.2990   0.0000   0.0000
    8.60    1.62900000   1.6290   0.7955   3.8600   4.2590   0.0000   0.0000
    8.60    1.83400000   1.8340   1.0283   3.8977   4.2430   0.0000   0.0000
    8.60    2.06500000   2.0650   1.2623   3.9326   4.2000   0.0000   0.0000
    8.60    2.32500000   2.3250   1.5055   3.9617   4.1260   0.0000   0.0000
    8.60    2.61800000   2.6180   1.7692   3.9823   3.9980   0.0000   0.0000
    8.60    2.94700000   2.9470   2.0639   3.9772   3.7390   0.0000   0.0000
    8.60    3.08400000   3.0840   2.1913   3.9579   3.5560   0.0000   0.0000
    8.60    3.08600000   3.0860   2.1930   3.9578   3.5540   0.0000   0.0000
    8.60    3.08700000   3.0870   2.1948   3.9577   3.5520   0.0000   0.0000
    8.60    3.08900000   3.0890   2.1966   3.9577   3.5510   0.0000   0.0000
    8.60    3.09000000   3.0900   2.1986   3.9577   3.5490   0.0000   0.0000
    8.60    3.09200000   3.0920   2.2005   3.9577   3.5480   0.0000   0.0000
    8.60    3.09300000   3.0930   2.2025   3.9578   3.5460   0.0000   0.0000
    8.60    3.09500000   3.0950   2.2047   3.9579   3.5450   0.0000   0.0000
    8.60    3.09600000   3.0960   2.2070   3.9582   3.5440   0.0000   0.0000
    8.60    3.09800000   3.0980   2.2093   3.9586   3.5430   0.0000   0.0000
    8.60    3.09900000   3.0990   2.2120   3.9591   3.5430   0.0000   0.0000
    8.60    3.10100000   3.1010   2.2147   3.9597   3.5430   0.0000   0.0000
    8.60    3.10200000   3.1020   2.2179   3.9606   3.5440   0.0000   0.0000
    8.60    3.10400000   3.1040   2.2212   3.9617   3.5460   0.0000   0.0000
    8.60    3.10500000   3.1050   2.2253   3.9632   3.5480   0.0000   0.0000
    8.60    3.10700000   3.1070   2.2297   3.9652   3.5520   0.0000   0.0000
    8.60    3.10800000   3.1080   2.2353   3.9677   3.5570   0.0000   0.0000
    8.60    3.11000000   3.1100   2.2421   3.9711   3.5650   0.0000   0.0000
    8.60    3.11200000   3.1120   2.2524   3.9764   3.5770   0.0000   0.0000
    8.60    3.11300000   3.1130   2.2705   3.9862   3.6000   0.0000   0.0000
    8.60    3.11500000   3.1150   2.3114   4.0062   3.6430   0.0000   0.0000
    8.60    3.11600000   3.1160   2.3284   3.9815   3.5220   0.0000   0.0000
    8.60    3.11800000   3.1180   2.3370   3.9741   3.4820   0.0000   0.0000
    8.60    3.11900000   3.1190   2.3420   3.9691   3.4570   0.0000   0.0000
    8.60    3.12100000   3.1210   2.3461   3.9644   3.4310   0.0000   0.0000
    8.60    3.12200000   3.1220   2.3495   3.9578   3.4010   0.0000   0.0000
    8.60    3.12400000   3.1240   2.3525   3.9516   3.3720   0.0000   0.0000
    8.60    3.12500000   3.1250   2.3544   3.9425   3.3320   0.0000   0.0000
    8.60    3.12700000   3.1270   2.3550   3.9318   3.2880   0.0000   0.0000
    8.60    3.12800000   3.1280   2.3535   3.9169   3.2280   0.0000   0.0000
    8.60    3.13000000   3.1300   2.3476   3.8975   3.1540   0.0000   0.0000
    8.60    3.13200000   3.1320   2.3338   3.8684   3.0490   0.0000   0.0000
    8.60    3.13300000   3.1330   2.3026   3.8237   2.8970   0.0000   0.0000
    8.60    3.13500000   3.1350   2.2246   3.7552   2.6940   0.0000   0.0000
    8.60    3.13600000   3.1360   2.0433   3.7005   2.6490   0.0000   0.0000
    8.60    3.13800000   3.1380   2.0782   3.6686   2.4850   0.0000   0.0000
    8.60    3.13900000   3.1390   2.2449   3.6546   2.2620   0.0000   0.0000
    8.60    3.14100000   3.1410   2.4113   3.6406   2.0390   0.0000   0.0000
    8.60    3.14200000   3.1420   2.5769   3.6264   1.8170   0.0000   0.0000
    8.60    3.14400000   3.1430   2.5658   3.6276   1.8330   0.0000   0.0000
    8.60    3.14600000   3.1440   2.5186   3.6325   1.9000   0.0000   0.0000
    8.60    3.14700000   3.1450   2.4962   3.6350   1.9330   0.0000   0.0000
    8.60    3.14900000   3.1460   2.4660   3.6372   1.9720   0.0000   0.0000
    8.60    3.15000000   3.1480   2.4358   3.6395   2.0110   0.0000   0.0000
    8.60    3.15200000   3.1490   2.4058   3.6420   2.0510   0.0000   0.0000
    8.60    3.15300000   3.1500   2.3747   3.6446   2.0930   0.0000   0.0000
    8.60    3.15500000   3.1520   2.3408   3.6478   2.1400   0.0000   0.0000
    8.60    3.15600000   3.1530   2.3041   3.6511   2.1900   0.0000   0.0000
    8.60    3.15800000   3.1540   2.2660   3.6542   2.2410   0.0000   0.0000
    8.60    3.16000000   3.1560   2.2307   3.6573   2.2890   0.0000   0.0000
    8.60    3.16100000   3.1570   2.2003   3.6598   2.3290   0.0000   0.0000
    8.60    3.16300000   3.1590   2.1731   3.6620   2.3660   0.0000   0.0000
    8.60    3.16400000   3.1600   2.1494   3.6643   2.3990   0.0000   0.0000
    8.60    3.16600000   3.1620   2.1289   3.6664   2.4280   0.0000   0.0000
    8.60    3.16700000   3.1630   2.1111   3.6680   2.4520   0.0000   0.0000
    8.60    3.16900000   3.1650   2.0965   3.6697   2.4740   0.0000   0.0000
    8.60    3.17000000   3.1660   2.0846   3.6713   2.4920   0.0000   0.0000
    8.60    3.17200000   3.1680   2.0749   3.6727   2.5080   0.0000   0.0000
    8.60    3.17400000   3.1690   2.0674   3.6741   2.5220   0.0000   0.0000
    8.60    3.22100000   3.2140   2.1182   3.6813   2.5060   0.0000   0.0000
    8.60    3.31800000   3.3040   2.2603   3.6743   2.3480   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    8.65    0.80000000   0.8000  -0.6615   3.6689   4.6310   0.0000   0.0000
    8.65    0.90100000   0.9010  -0.4171   3.7068   4.5900   0.0000   0.0000
    8.65    1.01400000   1.0140  -0.1675   3.7419   4.5320   0.0000   0.0000
    8.65    1.14200000   1.1420   0.0760   3.7716   4.4590   0.0000   0.0000
    8.65    1.28500000   1.2850   0.3056   3.7960   4.3780   0.0000   0.0000
    8.65    1.44700000   1.4470   0.5564   3.8251   4.2950   0.0000   0.0000
    8.65    1.62900000   1.6290   0.7994   3.8595   4.2520   0.0000   0.0000
    8.65    1.83400000   1.8340   1.0342   3.8964   4.2320   0.0000   0.0000
    8.65    2.06500000   2.0650   1.2714   3.9300   4.1810   0.0000   0.0000
    8.65    2.32500000   2.3250   1.5207   3.9572   4.0930   0.0000   0.0000
    8.65    2.61800000   2.6180   1.7938   3.9724   3.9350   0.0000   0.0000
    8.65    2.94700000   2.9470   2.1039   3.9452   3.5720   0.0000   0.0000
    8.65    2.95700000   2.9570   2.1154   3.9437   3.5570   0.0000   0.0000
    8.65    2.95900000   2.9590   2.1171   3.9435   3.5540   0.0000   0.0000
    8.65    2.96000000   2.9600   2.1190   3.9434   3.5530   0.0000   0.0000
    8.65    2.96200000   2.9620   2.1208   3.9433   3.5510   0.0000   0.0000
    8.65    2.96300000   2.9630   2.1227   3.9433   3.5490   0.0000   0.0000
    8.65    2.96400000   2.9640   2.1247   3.9433   3.5470   0.0000   0.0000
    8.65    2.96600000   2.9660   2.1268   3.9434   3.5460   0.0000   0.0000
    8.65    2.96700000   2.9670   2.1289   3.9434   3.5440   0.0000   0.0000
    8.65    2.96900000   2.9690   2.1313   3.9436   3.5430   0.0000   0.0000
    8.65    2.97000000   2.9700   2.1337   3.9440   3.5420   0.0000   0.0000
    8.65    2.97200000   2.9720   2.1363   3.9444   3.5420   0.0000   0.0000
    8.65    2.97300000   2.9730   2.1391   3.9450   3.5420   0.0000   0.0000
    8.65    2.97500000   2.9750   2.1423   3.9458   3.5420   0.0000   0.0000
    8.65    2.97600000   2.9760   2.1458   3.9469   3.5430   0.0000   0.0000
    8.65    2.97800000   2.9780   2.1499   3.9484   3.5460   0.0000   0.0000
    8.65    2.97900000   2.9790   2.1546   3.9504   3.5500   0.0000   0.0000
    8.65    2.98100000   2.9810   2.1603   3.9530   3.5550   0.0000   0.0000
    8.65    2.98200000   2.9820   2.1677   3.9565   3.5630   0.0000   0.0000
    8.65    2.98400000   2.9840   2.1788   3.9623   3.5760   0.0000   0.0000
    8.65    2.98500000   2.9850   2.1996   3.9733   3.6010   0.0000   0.0000
    8.65    2.98700000   2.9870   2.2323   3.9883   3.6310   0.0000   0.0000
    8.65    2.98800000   2.9880   2.2575   3.9656   3.5100   0.0000   0.0000
    8.65    2.98900000   2.9890   2.2646   3.9593   3.4770   0.0000   0.0000
    8.65    2.99100000   2.9910   2.2691   3.9543   3.4520   0.0000   0.0000
    8.65    2.99200000   2.9920   2.2731   3.9492   3.4240   0.0000   0.0000
    8.65    2.99400000   2.9940   2.2764   3.9423   3.3930   0.0000   0.0000
    8.65    2.99500000   2.9950   2.2791   3.9359   3.3630   0.0000   0.0000
    8.65    2.99700000   2.9970   2.2806   3.9257   3.3200   0.0000   0.0000
    8.65    2.99800000   2.9980   2.2804   3.9140   3.2720   0.0000   0.0000
    8.65    3.00000000   3.0000   2.2775   3.8973   3.2060   0.0000   0.0000
    8.65    3.00100000   3.0010   2.2693   3.8760   3.1270   0.0000   0.0000
    8.65    3.00300000   3.0030   2.2515   3.8446   3.0160   0.0000   0.0000
    8.65    3.00400000   3.0040   2.2114   3.7942   2.8500   0.0000   0.0000
    8.65    3.00600000   3.0060   2.1113   3.7321   2.6940   0.0000   0.0000
    8.65    3.00700000   3.0070   1.9395   3.6936   2.7060   0.0000   0.0000
    8.65    3.00900000   3.0090   2.0355   3.6686   2.5090   0.0000   0.0000
    8.65    3.01000000   3.0100   2.1947   3.6556   2.2980   0.0000   0.0000
    8.65    3.01200000   3.0110   2.3587   3.6423   2.0800   0.0000   0.0000
    8.65    3.01300000   3.0130   2.5218   3.6279   1.8600   0.0000   0.0000
    8.65    3.01500000   3.0140   2.5111   3.6291   1.8760   0.0000   0.0000
    8.65    3.01600000   3.0150   2.4563   3.6352   1.9550   0.0000   0.0000
    8.65    3.01800000   3.0160   2.4246   3.6383   1.9990   0.0000   0.0000
    8.65    3.01900000   3.0170   2.3842   3.6412   2.0510   0.0000   0.0000
    8.65    3.02100000   3.0180   2.3454   3.6443   2.1030   0.0000   0.0000
    8.65    3.02200000   3.0200   2.3058   3.6475   2.1560   0.0000   0.0000
    8.65    3.02400000   3.0210   2.2616   3.6515   2.2160   0.0000   0.0000
    8.65    3.02500000   3.0220   2.2169   3.6550   2.2750   0.0000   0.0000
    8.65    3.02700000   3.0240   2.1750   3.6587   2.3310   0.0000   0.0000
    8.65    3.02800000   3.0250   2.1384   3.6617   2.3800   0.0000   0.0000
    8.65    3.03000000   3.0260   2.1066   3.6642   2.4230   0.0000   0.0000
    8.65    3.03100000   3.0280   2.0790   3.6666   2.4600   0.0000   0.0000
    8.65    3.03300000   3.0290   2.0555   3.6691   2.4940   0.0000   0.0000
    8.65    3.03400000   3.0310   2.0357   3.6707   2.5200   0.0000   0.0000
    8.65    3.03600000   3.0320   2.0195   3.6725   2.5440   0.0000   0.0000
    8.65    3.03700000   3.0330   2.0059   3.6742   2.5640   0.0000   0.0000
    8.65    3.03900000   3.0350   1.9947   3.6757   2.5820   0.0000   0.0000
    8.65    3.04000000   3.0360   1.9862   3.6772   2.5970   0.0000   0.0000
    8.65    3.04200000   3.0380   1.9805   3.6784   2.6070   0.0000   0.0000
    8.65    3.04300000   3.0390   1.9766   3.6794   2.6150   0.0000   0.0000
    8.65    3.12700000   3.1190   2.0930   3.6812   2.5180   0.0000   0.0000
    8.65    3.22100000   3.2060   2.2340   3.6705   2.3460   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    8.70    0.80000000   0.8000  -0.6611   3.6689   4.6310   0.0000   0.0000
    8.70    0.90100000   0.9010  -0.4164   3.7068   4.5890   0.0000   0.0000
    8.70    1.01400000   1.0140  -0.1662   3.7420   4.5310   0.0000   0.0000
    8.70    1.14200000   1.1420   0.0780   3.7717   4.4570   0.0000   0.0000
    8.70    1.28500000   1.2850   0.3083   3.7961   4.3760   0.0000   0.0000
    8.70    1.44700000   1.4470   0.5599   3.8250   4.2910   0.0000   0.0000
    8.70    1.62900000   1.6290   0.8030   3.8585   4.2450   0.0000   0.0000
    8.70    1.83400000   1.8340   1.0407   3.8947   4.2190   0.0000   0.0000
    8.70    2.06500000   2.0650   1.2818   3.9269   4.1590   0.0000   0.0000
    8.70    2.32500000   2.3250   1.5380   3.9514   4.0540   0.0000   0.0000
    8.70    2.61800000   2.6180   1.8222   3.9579   3.8500   0.0000   0.0000
    8.70    2.84000000   2.8400   2.0406   3.9296   3.5570   0.0000   0.0000
    8.70    2.84100000   2.8410   2.0423   3.9294   3.5550   0.0000   0.0000
    8.70    2.84300000   2.8430   2.0441   3.9293   3.5530   0.0000   0.0000
    8.70    2.84400000   2.8440   2.0460   3.9293   3.5510   0.0000   0.0000
    8.70    2.84500000   2.8450   2.0478   3.9292   3.5490   0.0000   0.0000
    8.70    2.84700000   2.8470   2.0498   3.9292   3.5480   0.0000   0.0000
    8.70    2.84800000   2.8480   2.0519   3.9292   3.5460   0.0000   0.0000
    8.70    2.85000000   2.8500   2.0540   3.9293   3.5450   0.0000   0.0000
    8.70    2.85100000   2.8510   2.0562   3.9294   3.5430   0.0000   0.0000
    8.70    2.85200000   2.8520   2.0586   3.9297   3.5420   0.0000   0.0000
    8.70    2.85400000   2.8540   2.0611   3.9301   3.5420   0.0000   0.0000
    8.70    2.85500000   2.8550   2.0639   3.9307   3.5410   0.0000   0.0000
    8.70    2.85700000   2.8570   2.0668   3.9314   3.5420   0.0000   0.0000
    8.70    2.85800000   2.8580   2.0703   3.9323   3.5430   0.0000   0.0000
    8.70    2.86000000   2.8600   2.0741   3.9337   3.5450   0.0000   0.0000
    8.70    2.86100000   2.8610   2.0786   3.9354   3.5480   0.0000   0.0000
    8.70    2.86200000   2.8620   2.0838   3.9377   3.5520   0.0000   0.0000
    8.70    2.86400000   2.8640   2.0906   3.9408   3.5590   0.0000   0.0000
    8.70    2.86500000   2.8650   2.0998   3.9454   3.5690   0.0000   0.0000
    8.70    2.86700000   2.8670   2.1159   3.9538   3.5880   0.0000   0.0000
    8.70    2.86800000   2.8680   2.1532   3.9722   3.6280   0.0000   0.0000
    8.70    2.86900000   2.8690   2.1776   3.9564   3.5370   0.0000   0.0000
    8.70    2.87100000   2.8710   2.1886   3.9476   3.4890   0.0000   0.0000
    8.70    2.87200000   2.8720   2.1937   3.9432   3.4650   0.0000   0.0000
    8.70    2.87400000   2.8740   2.1977   3.9388   3.4410   0.0000   0.0000
    8.70    2.87500000   2.8750   2.2011   3.9327   3.4130   0.0000   0.0000
    8.70    2.87700000   2.8770   2.2040   3.9266   3.3850   0.0000   0.0000
    8.70    2.87800000   2.8780   2.2060   3.9188   3.3500   0.0000   0.0000
    8.70    2.87900000   2.8790   2.2068   3.9088   3.3080   0.0000   0.0000
    8.70    2.88100000   2.8810   2.2057   3.8959   3.2560   0.0000   0.0000
    8.70    2.88200000   2.8820   2.2013   3.8793   3.1920   0.0000   0.0000
    8.70    2.88400000   2.8840   2.1902   3.8545   3.1010   0.0000   0.0000
    8.70    2.88500000   2.8850   2.1661   3.8189   2.9800   0.0000   0.0000
    8.70    2.88600000   2.8860   2.1101   3.7657   2.8170   0.0000   0.0000
    8.70    2.88800000   2.8880   1.9740   3.7167   2.7490   0.0000   0.0000
    8.70    2.88900000   2.8890   1.8737   3.6847   2.7180   0.0000   0.0000
    8.70    2.89100000   2.8910   2.0132   3.6668   2.5060   0.0000   0.0000
    8.70    2.89200000   2.8920   2.1704   3.6546   2.3010   0.0000   0.0000
    8.70    2.89400000   2.8930   2.3309   3.6421   2.0900   0.0000   0.0000
    8.70    2.89500000   2.8940   2.4891   3.6279   1.8750   0.0000   0.0000
    8.70    2.89600000   2.8950   2.4604   3.6307   1.9150   0.0000   0.0000
    8.70    2.89800000   2.8960   2.3885   3.6380   2.0160   0.0000   0.0000
    8.70    2.89900000   2.8970   2.3437   3.6417   2.0760   0.0000   0.0000
    8.70    2.90100000   2.8990   2.2941   3.6456   2.1420   0.0000   0.0000
    8.70    2.90200000   2.9000   2.2435   3.6496   2.2090   0.0000   0.0000
    8.70    2.90400000   2.9010   2.1908   3.6540   2.2790   0.0000   0.0000
    8.70    2.90500000   2.9020   2.1392   3.6581   2.3470   0.0000   0.0000
    8.70    2.90700000   2.9040   2.0921   3.6621   2.4110   0.0000   0.0000
    8.70    2.90800000   2.9050   2.0524   3.6652   2.4630   0.0000   0.0000
    8.70    2.90900000   2.9060   2.0195   3.6679   2.5070   0.0000   0.0000
    8.70    2.91100000   2.9080   1.9923   3.6707   2.5460   0.0000   0.0000
    8.70    2.91200000   2.9090   1.9694   3.6726   2.5760   0.0000   0.0000
    8.70    2.91400000   2.9100   1.9510   3.6746   2.6030   0.0000   0.0000
    8.70    2.91500000   2.9120   1.9360   3.6764   2.6250   0.0000   0.0000
    8.70    2.91700000   2.9130   1.9244   3.6781   2.6440   0.0000   0.0000
    8.70    2.91800000   2.9150   1.9161   3.6796   2.6580   0.0000   0.0000
    8.70    2.91900000   2.9160   1.9104   3.6807   2.6690   0.0000   0.0000
    8.70    2.92100000   2.9170   1.9072   3.6816   2.6760   0.0000   0.0000
    8.70    2.92200000   2.9190   1.9061   3.6822   2.6800   0.0000   0.0000
    8.70    2.92400000   2.9200   1.9065   3.6826   2.6810   0.0000   0.0000
    8.70    2.94700000   2.9420   1.9337   3.6833   2.6600   0.0000   0.0000
    8.70    3.03600000   3.0270   2.0665   3.6788   2.5220   0.0000   0.0000
    8.70    3.12700000   3.1100   2.2507   3.6617   2.2800   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    8.75    0.80000000   0.8000  -0.6606   3.6689   4.6300   0.0000   0.0000
    8.75    0.90100000   0.9010  -0.4155   3.7069   4.5890   0.0000   0.0000
    8.75    1.01400000   1.0140  -0.1649   3.7421   4.5300   0.0000   0.0000
    8.75    1.14200000   1.1420   0.0801   3.7718   4.4560   0.0000   0.0000
    8.75    1.28500000   1.2850   0.3113   3.7961   4.3730   0.0000   0.0000
    8.75    1.44700000   1.4470   0.5639   3.8249   4.2870   0.0000   0.0000
    8.75    1.62900000   1.6290   0.8091   3.8580   4.2370   0.0000   0.0000
    8.75    1.83400000   1.8340   1.0485   3.8929   4.2040   0.0000   0.0000
    8.75    2.06500000   2.0650   1.2939   3.9232   4.1330   0.0000   0.0000
    8.75    2.32500000   2.3250   1.5583   3.9440   4.0050   0.0000   0.0000
    8.75    2.61800000   2.6180   1.8531   3.9353   3.7300   0.0000   0.0000
    8.75    2.72800000   2.7280   1.9676   3.9154   3.5560   0.0000   0.0000
    8.75    2.73000000   2.7300   1.9693   3.9152   3.5540   0.0000   0.0000
    8.75    2.73100000   2.7310   1.9711   3.9152   3.5520   0.0000   0.0000
    8.75    2.73200000   2.7320   1.9730   3.9151   3.5500   0.0000   0.0000
    8.75    2.73400000   2.7340   1.9749   3.9150   3.5480   0.0000   0.0000
    8.75    2.73500000   2.7350   1.9769   3.9151   3.5470   0.0000   0.0000
    8.75    2.73700000   2.7370   1.9790   3.9152   3.5450   0.0000   0.0000
    8.75    2.73800000   2.7380   1.9811   3.9153   3.5440   0.0000   0.0000
    8.75    2.73900000   2.7390   1.9836   3.9155   3.5430   0.0000   0.0000
    8.75    2.74100000   2.7410   1.9860   3.9159   3.5420   0.0000   0.0000
    8.75    2.74200000   2.7420   1.9887   3.9163   3.5410   0.0000   0.0000
    8.75    2.74300000   2.7430   1.9916   3.9170   3.5420   0.0000   0.0000
    8.75    2.74500000   2.7450   1.9948   3.9178   3.5420   0.0000   0.0000
    8.75    2.74600000   2.7460   1.9984   3.9190   3.5440   0.0000   0.0000
    8.75    2.74700000   2.7470   2.0026   3.9205   3.5460   0.0000   0.0000
    8.75    2.74900000   2.7490   2.0075   3.9225   3.5500   0.0000   0.0000
    8.75    2.75000000   2.7500   2.0137   3.9253   3.5550   0.0000   0.0000
    8.75    2.75100000   2.7510   2.0216   3.9292   3.5640   0.0000   0.0000
    8.75    2.75300000   2.7530   2.0344   3.9358   3.5790   0.0000   0.0000
    8.75    2.75400000   2.7540   2.0611   3.9492   3.6090   0.0000   0.0000
    8.75    2.75600000   2.7560   2.0844   3.9529   3.6010   0.0000   0.0000
    8.75    2.75700000   2.7570   2.1126   3.9368   3.5040   0.0000   0.0000
    8.75    2.75800000   2.7580   2.1181   3.9319   3.4780   0.0000   0.0000
    8.75    2.76000000   2.7600   2.1222   3.9272   3.4550   0.0000   0.0000
    8.75    2.76100000   2.7610   2.1257   3.9225   3.4300   0.0000   0.0000
    8.75    2.76200000   2.7620   2.1287   3.9163   3.4020   0.0000   0.0000
    8.75    2.76400000   2.7640   2.1312   3.9106   3.3750   0.0000   0.0000
    8.75    2.76500000   2.7650   2.1326   3.9018   3.3380   0.0000   0.0000
    8.75    2.76600000   2.7660   2.1326   3.8919   3.2970   0.0000   0.0000
    8.75    2.76800000   2.7680   2.1306   3.8778   3.2410   0.0000   0.0000
    8.75    2.76900000   2.7690   2.1245   3.8603   3.1750   0.0000   0.0000
    8.75    2.77100000   2.7710   2.1109   3.8343   3.0820   0.0000   0.0000
    8.75    2.77200000   2.7720   2.0821   3.7983   2.9620   0.0000   0.0000
    8.75    2.77300000   2.7730   2.0169   3.7508   2.8310   0.0000   0.0000
    8.75    2.77500000   2.7750   1.8734   3.7119   2.8120   0.0000   0.0000
    8.75    2.77600000   2.7760   1.8128   3.6844   2.7600   0.0000   0.0000
    8.75    2.77700000   2.7770   1.9433   3.6688   2.5670   0.0000   0.0000
    8.75    2.77900000   2.7790   2.0905   3.6576   2.3750   0.0000   0.0000
    8.75    2.78000000   2.7800   2.2415   3.6454   2.1750   0.0000   0.0000
    8.75    2.78200000   2.7810   2.3893   3.6345   1.9840   0.0000   0.0000
    8.75    2.78300000   2.7820   2.5106   3.6231   1.8170   0.0000   0.0000
    8.75    2.78400000   2.7830   2.3485   3.6381   2.0400   0.0000   0.0000
    8.75    2.78600000   2.7840   2.2919   3.6428   2.1150   0.0000   0.0000
    8.75    2.78700000   2.7850   2.2393   3.6470   2.1850   0.0000   0.0000
    8.75    2.78800000   2.7860   2.1773   3.6520   2.2670   0.0000   0.0000
    8.75    2.79000000   2.7870   2.1185   3.6566   2.3450   0.0000   0.0000
    8.75    2.79100000   2.7880   2.0630   3.6609   2.4170   0.0000   0.0000
    8.75    2.79300000   2.7900   2.0142   3.6649   2.4820   0.0000   0.0000
    8.75    2.79400000   2.7910   1.9745   3.6681   2.5350   0.0000   0.0000
    8.75    2.79500000   2.7920   1.9425   3.6710   2.5790   0.0000   0.0000
    8.75    2.79700000   2.7940   1.9160   3.6733   2.6150   0.0000   0.0000
    8.75    2.79800000   2.7950   1.8948   3.6754   2.6450   0.0000   0.0000
    8.75    2.79900000   2.7960   1.8777   3.6773   2.6700   0.0000   0.0000
    8.75    2.80100000   2.7980   1.8648   3.6791   2.6900   0.0000   0.0000
    8.75    2.80200000   2.7990   1.8557   3.6806   2.7050   0.0000   0.0000
    8.75    2.80400000   2.8000   1.8498   3.6816   2.7160   0.0000   0.0000
    8.75    2.80500000   2.8020   1.8469   3.6823   2.7210   0.0000   0.0000
    8.75    2.80600000   2.8030   1.8463   3.6827   2.7240   0.0000   0.0000
    8.75    2.80800000   2.8040   1.8471   3.6830   2.7240   0.0000   0.0000
    8.75    2.80900000   2.8060   1.8481   3.6832   2.7240   0.0000   0.0000
    8.75    2.81100000   2.8070   1.8494   3.6832   2.7230   0.0000   0.0000
    8.75    2.86100000   2.8550   1.9180   3.6830   2.6620   0.0000   0.0000
    8.75    2.94700000   2.9370   2.0494   3.6775   2.5200   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    8.80    0.80000000   0.8000  -0.6601   3.6689   4.6300   0.0000   0.0000
    8.80    0.90100000   0.9010  -0.4145   3.7070   4.5880   0.0000   0.0000
    8.80    1.01400000   1.0140  -0.1633   3.7422   4.5290   0.0000   0.0000
    8.80    1.14200000   1.1420   0.0825   3.7720   4.4540   0.0000   0.0000
    8.80    1.28500000   1.2850   0.3148   3.7963   4.3700   0.0000   0.0000
    8.80    1.44700000   1.4470   0.5682   3.8247   4.2820   0.0000   0.0000
    8.80    1.62900000   1.6290   0.8147   3.8570   4.2270   0.0000   0.0000
    8.80    1.83400000   1.8340   1.0570   3.8904   4.1860   0.0000   0.0000
    8.80    2.06500000   2.0650   1.3083   3.9187   4.1010   0.0000   0.0000
    8.80    2.32500000   2.3250   1.5817   3.9338   3.9420   0.0000   0.0000
    8.80    2.61800000   2.6180   1.8894   3.9016   3.5600   0.0000   0.0000
    8.80    2.62000000   2.6200   1.8928   3.9013   3.5560   0.0000   0.0000
    8.80    2.62100000   2.6210   1.8945   3.9011   3.5540   0.0000   0.0000
    8.80    2.62300000   2.6230   1.8963   3.9011   3.5520   0.0000   0.0000
    8.80    2.62400000   2.6240   1.8982   3.9010   3.5510   0.0000   0.0000
    8.80    2.62500000   2.6250   1.9000   3.9009   3.5490   0.0000   0.0000
    8.80    2.62700000   2.6270   1.9020   3.9010   3.5470   0.0000   0.0000
    8.80    2.62800000   2.6280   1.9041   3.9011   3.5460   0.0000   0.0000
    8.80    2.62900000   2.6290   1.9062   3.9011   3.5440   0.0000   0.0000
    8.80    2.63100000   2.6310   1.9085   3.9013   3.5430   0.0000   0.0000
    8.80    2.63200000   2.6320   1.9109   3.9016   3.5420   0.0000   0.0000
    8.80    2.63300000   2.6330   1.9134   3.9020   3.5420   0.0000   0.0000
    8.80    2.63400000   2.6340   1.9163   3.9026   3.5410   0.0000   0.0000
    8.80    2.63600000   2.6360   1.9193   3.9034   3.5420   0.0000   0.0000
    8.80    2.63700000   2.6370   1.9229   3.9043   3.5430   0.0000   0.0000
    8.80    2.63800000   2.6380   1.9267   3.9057   3.5450   0.0000   0.0000
    8.80    2.64000000   2.6400   1.9314   3.9075   3.5480   0.0000   0.0000
    8.80    2.64100000   2.6410   1.9369   3.9099   3.5520   0.0000   0.0000
    8.80    2.64200000   2.6420   1.9443   3.9133   3.5600   0.0000   0.0000
    8.80    2.64400000   2.6440   1.9547   3.9184   3.5710   0.0000   0.0000
